,Review,Review_norm,review_tokens,review_tokens_SR
329,kemasan botol toner nya tolong diperbaiki tutup botol tdk rapat dan kencang longgar botol toner menjadi pecah terlepas dr pegangan,kemasan botol toner nya tolong diperbaiki tutup botol tidak rapat dan kencang longgar botol toner menjadi pecah terlepas dari pegangan,"['kemasan', 'botol', 'toner', 'nya', 'tolong', 'diperbaiki', 'tutup', 'botol', 'tidak', 'rapat', 'dan', 'kencang', 'longgar', 'botol', 'toner', 'menjadi', 'pecah', 'terlepas', 'dari', 'pegangan']","['kemasan', 'botol', 'toner', 'nya', 'tolong', 'diperbaiki', 'tutup', 'botol', 'rapat', 'kencang', 'longgar', 'botol', 'toner', 'pecah', 'terlepas', 'pegangan']"
330,untuk pengiriman produknya bagus cepat aman tapi maaf ternyata produk ini ga cocok di kulitku yang ada langsung tumbuh jerawat,untuk pengiriman produknya bagus cepat aman tapi maaf ternyata produk ini enggak cocok di kulitku yang ada langsung tumbuh jerawat,"['untuk', 'pengiriman', 'produknya', 'bagus', 'cepat', 'aman', 'tapi', 'maaf', 'ternyata', 'produk', 'ini', 'enggak', 'cocok', 'di', 'kulitku', 'yang', 'ada', 'langsung', 'tumbuh', 'jerawat']","['pengiriman', 'produknya', 'bagus', 'cepat', 'aman', 'maaf', 'produk', 'cocok', 'kulitku', 'langsung', 'tumbuh', 'jerawat']"
331,pesenan salah dtg terus barangnya udh abis piye mo retur lg ppkm gini jg ribet huv,pesanan salah datang terus barangnya sudah habis piye mau retur lagi ppkm begini juga ribet huv,"['pesanan', 'salah', 'datang', 'terus', 'barangnya', 'sudah', 'habis', 'piye', 'mau', 'retur', 'lagi', 'ppkm', 'begini', 'juga', 'ribet', 'huv']","['pesanan', 'salah', 'barangnya', 'habis', 'piye', 'retur', 'ppkm', 'ribet', 'huv']"
332,cream mahal tapi gaada spatula nya hmmmm nyesek abis cekot ml semoga cocok deh,cream mahal tapi enggak ada spatula nya hmmmm menyesak habis cekot ml semoga cocok deh,"['cream', 'mahal', 'tapi', 'enggak', 'ada', 'spatula', 'nya', 'hmmmm', 'menyesak', 'habis', 'cekot', 'ml', 'semoga', 'cocok', 'deh']","['cream', 'mahal', 'spatula', 'nya', 'hmmmm', 'menyesak', 'habis', 'cekot', 'ml', 'semoga', 'cocok', 'deh']"
333,kulit saya gak cocok pakai sunscreen ini timbul jerawat meskipun cuma,kulit saya enggak cocok pakai sunscreen ini timbul jerawat meskipun cuma,"['kulit', 'saya', 'enggak', 'cocok', 'pakai', 'sunscreen', 'ini', 'timbul', 'jerawat', 'meskipun', 'cuma']","['kulit', 'cocok', 'pakai', 'sunscreen', 'timbul', 'jerawat']"
334,not worth your ,not worth your ,"['not', 'worth', 'your']","['not', 'worth', 'your']"
335,pesan ysk bae yg datang phte special edition setelah proses komplain retur barang dsb pesanan saya baru dtg tanggal agustus padahal pesan dari tgl juli,pesan ysk bae yang datang phte special edition setelah proses komplain retur barang dsb pesanan saya baru datang tanggal agustus padahal pesan dari tanggal juli,"['pesan', 'ysk', 'bae', 'yang', 'datang', 'phte', 'special', 'edition', 'setelah', 'proses', 'komplain', 'retur', 'barang', 'dsb', 'pesanan', 'saya', 'baru', 'datang', 'tanggal', 'agustus', 'padahal', 'pesan', 'dari', 'tanggal', 'juli']","['pesan', 'ysk', 'bae', 'phte', 'special', 'edition', 'proses', 'komplain', 'retur', 'barang', 'dsb', 'pesanan', 'tanggal', 'agustus', 'pesan', 'tanggal', 'juli']"
336,sudah pengiriman lama ternyata di aku ga cocok banget mmg tipe aku sensitif dan acne prone dan ga cocok dgn niacinamide namun di iklan sblm launch positif review semua dan katanya kandungan niacinamide dan actives lainnya aman bagi segala permasalahan dan tipe bahkan cocok di bumil dan busui akhirnya belain ikutan war tengah malam pas dtg jg lama banget minggu begitu coba sehari lgsg ada jerawat di jidat kirain krn kotor ya setelah pakai makin parah jerawat dan bruntusan muncul ditempat yg enggak pernah jerawatan lagi duh susah sembuhin kulitku yg akhirnya ga berjerawat lagi  skg jerawatan sampe skg ga berani bareface lagi tdnya aku beli toner yg biasa dipakai cuman krn udh abis ya cobain beli satu set ini ternyata malah amburadul kulitnya kalau yg cocok produknya sih monggo ya tp klo yg mmg kulitnya ga badak dan dirasa ga cocok sama kandungan tertentu mohon pertimbangin dipakainya kalau di saya pengalaman memakainya seperti ini positifnya cuman seneng dpt guasha dan diskon tp jd mubazir kalau ada yg saya sale dm aja ya,sudah pengiriman lama ternyata di aku enggak cocok banget memang tipe aku sensitif dan acne prone dan enggak cocok dengan niacinamide namun di iklan sebelum launch positif review semua dan katanya kandungan niacinamide dan actives lainnya aman bagi segala permasalahan dan tipe bahkan cocok di bumil dan busui akhirnya membela ikutan war tengah malam pas datang juga lama banget minggu begitu coba sehari langsung ada jerawat di jidat mengira karena kotor ya setelah pakai makin parah jerawat dan bruntusan muncul ditempat yang enggak pernah jerawatan lagi duh susah menyembuhkan kulitku yang akhirnya enggak berjerawat lagi  sekarang jerawatan sampai sekarang enggak berani bareface lagi tadinya aku beli toner yang biasa dipakai cuman karena sudah habis ya mencoba beli satu set ini ternyata malah amburadul kulitnya kalau yang cocok produknya sih monggo ya tapi kalo yang memang kulitnya enggak badak dan dirasa enggak cocok sama kandungan tertentu mohon pertimbangin dipakainya kalau di saya pengalaman memakainya seperti ini positifnya cuman senang dapat guasha dan diskon tapi jadi mubazir kalau ada yang saya sale dm saja ya,"['sudah', 'pengiriman', 'lama', 'ternyata', 'di', 'aku', 'enggak', 'cocok', 'banget', 'memang', 'tipe', 'aku', 'sensitif', 'dan', 'acne', 'prone', 'dan', 'enggak', 'cocok', 'dengan', 'niacinamide', 'namun', 'di', 'iklan', 'sebelum', 'launch', 'positif', 'review', 'semua', 'dan', 'katanya', 'kandungan', 'niacinamide', 'dan', 'actives', 'lainnya', 'aman', 'bagi', 'segala', 'permasalahan', 'dan', 'tipe', 'bahkan', 'cocok', 'di', 'bumil', 'dan', 'busui', 'akhirnya', 'membela', 'ikutan', 'war', 'tengah', 'malam', 'pas', 'datang', 'juga', 'lama', 'banget', 'minggu', 'begitu', 'coba', 'sehari', 'langsung', 'ada', 'jerawat', 'di', 'jidat', 'mengira', 'karena', 'kotor', 'ya', 'setelah', 'pakai', 'makin', 'parah', 'jerawat', 'dan', 'bruntusan', 'muncul', 'ditempat', 'yang', 'enggak', 'pernah', 'jerawatan', 'lagi', 'duh', 'susah', 'menyembuhkan', 'kulitku', 'yang', 'akhirnya', 'enggak', 'berjerawat', 'lagi', 'sekarang', 'jerawatan', 'sampai', 'sekarang', 'enggak', 'berani', 'bareface', 'lagi', 'tadinya', 'aku', 'beli', 'toner', 'yang', 'biasa', 'dipakai', 'cuman', 'karena', 'sudah', 'habis', 'ya', 'mencoba', 'beli', 'satu', 'set', 'ini', 'ternyata', 'malah', 'amburadul', 'kulitnya', 'kalau', 'yang', 'cocok', 'produknya', 'sih', 'monggo', 'ya', 'tapi', 'kalo', 'yang', 'memang', 'kulitnya', 'enggak', 'badak', 'dan', 'dirasa', 'enggak', 'cocok', 'sama', 'kandungan', 'tertentu', 'mohon', 'pertimbangin', 'dipakainya', 'kalau', 'di', 'saya', 'pengalaman', 'memakainya', 'seperti', 'ini', 'positifnya', 'cuman', 'senang', 'dapat', 'guasha', 'dan', 'diskon', 'tapi', 'jadi', 'mubazir', 'kalau', 'ada', 'yang', 'saya', 'sale', 'dm', 'saja', 'ya']","['pengiriman', 'cocok', 'banget', 'tipe', 'sensitif', 'acne', 'prone', 'cocok', 'niacinamide', 'iklan', 'launch', 'positif', 'review', 'kandungan', 'niacinamide', 'actives', 'aman', 'permasalahan', 'tipe', 'cocok', 'bumil', 'busui', 'membela', 'ikutan', 'war', 'malam', 'pas', 'banget', 'minggu', 'coba', 'sehari', 'langsung', 'jerawat', 'jidat', 'kotor', 'ya', 'pakai', 'parah', 'jerawat', 'bruntusan', 'muncul', 'ditempat', 'jerawatan', 'duh', 'susah', 'menyembuhkan', 'kulitku', 'berjerawat', 'jerawatan', 'berani', 'bareface', 'beli', 'toner', 'dipakai', 'cuman', 'habis', 'ya', 'mencoba', 'beli', 'set', 'amburadul', 'kulitnya', 'cocok', 'produknya', 'sih', 'monggo', 'ya', 'kalo', 'kulitnya', 'badak', 'dirasa', 'cocok', 'kandungan', 'mohon', 'pertimbangin', 'dipakainya', 'pengalaman', 'memakainya', 'positifnya', 'cuman', 'senang', 'guasha', 'diskon', 'mubazir', 'sale', 'dm', 'ya']"
337,packaging nya rusak penyok box packaging nya sdh terbuka sedikit segel box toner nya rusak untung botol tidak pecah,packaging nya rusak penyok box packaging nya sudah terbuka sedikit segel box toner nya rusak untung botol tidak pecah,"['packaging', 'nya', 'rusak', 'penyok', 'box', 'packaging', 'nya', 'sudah', 'terbuka', 'sedikit', 'segel', 'box', 'toner', 'nya', 'rusak', 'untung', 'botol', 'tidak', 'pecah']","['packaging', 'nya', 'rusak', 'penyok', 'box', 'packaging', 'nya', 'terbuka', 'segel', 'box', 'toner', 'nya', 'rusak', 'untung', 'botol', 'pecah']"
338,exp hanya tinggal bulan lagi hmmmmmm,exp hanya tinggal bulan lagi hmmmmmm,"['exp', 'hanya', 'tinggal', 'bulan', 'lagi', 'hmmmmmm']","['exp', 'tinggal', 'hmmmmmm']"
339,baru kali ini terimabarang dari sekelas avoskin tapi kotaknya ambrulradul udah sobek pinggirnya kaya pake kardus lama sedihnya meskipun beli buru ditanggal release nya ehhhh nggak dapet apa miris bangettttttt tau gitu belinya nunggu ntaran kapok deh,baru kali ini terimabarang dari sekelas avoskin tapi kotaknya ambrulradul sudah sobek pinggirnya kayak pakai kardus lama sedihnya meskipun beli buru ditanggal release nya ehhhh enggak dapat apa miris banget tau begitu belinya menunggu ntaran kapok deh,"['baru', 'kali', 'ini', 'terimabarang', 'dari', 'sekelas', 'avoskin', 'tapi', 'kotaknya', 'ambrulradul', 'sudah', 'sobek', 'pinggirnya', 'kayak', 'pakai', 'kardus', 'lama', 'sedihnya', 'meskipun', 'beli', 'buru', 'ditanggal', 'release', 'nya', 'ehhhh', 'enggak', 'dapat', 'apa', 'miris', 'banget', 'tau', 'begitu', 'belinya', 'menunggu', 'ntaran', 'kapok', 'deh']","['kali', 'terimabarang', 'sekelas', 'avoskin', 'kotaknya', 'ambrulradul', 'sobek', 'pinggirnya', 'kayak', 'pakai', 'kardus', 'sedihnya', 'beli', 'buru', 'ditanggal', 'release', 'nya', 'ehhhh', 'miris', 'banget', 'tau', 'belinya', 'menunggu', 'ntaran', 'kapok', 'deh']"
340,beli pas diskon sih tapi ternyata dapat barang yg exp nya deket kecewa bgt,beli pas diskon sih tapi ternyata dapat barang yang exp nya dekat kecewa banget,"['beli', 'pas', 'diskon', 'sih', 'tapi', 'ternyata', 'dapat', 'barang', 'yang', 'exp', 'nya', 'dekat', 'kecewa', 'banget']","['beli', 'pas', 'diskon', 'sih', 'barang', 'exp', 'nya', 'kecewa', 'banget']"
341,kecewa banget waktu flash sale gaada tulisan exp tahun ini  yang nyampe exp padahal harga cuma beda berapa puluh ribu udah komplain bilangnya masih bisa paonya bulan gimana bisa coba orang dari hari ini sampe exp datenya aja ga sampe bulan udah mana responnya gitu doang ihh kecewa banget tau gitu mending beli yang ga flash sale,kecewa banget waktu flash sale enggak ada tulisan exp tahun ini  yang sampai exp padahal harga cuma beda berapa puluh ribu sudah komplain bilangnya masih bisa paonya bulan bagaimana bisa coba orang dari hari ini sampai exp datenya saja enggak sampai bulan sudah mana responnya begitu doang ih kecewa banget tau begitu mending beli yang enggak flash sale,"['kecewa', 'banget', 'waktu', 'flash', 'sale', 'enggak', 'ada', 'tulisan', 'exp', 'tahun', 'ini', 'yang', 'sampai', 'exp', 'padahal', 'harga', 'cuma', 'beda', 'berapa', 'puluh', 'ribu', 'sudah', 'komplain', 'bilangnya', 'masih', 'bisa', 'paonya', 'bulan', 'bagaimana', 'bisa', 'coba', 'orang', 'dari', 'hari', 'ini', 'sampai', 'exp', 'datenya', 'saja', 'enggak', 'sampai', 'bulan', 'sudah', 'mana', 'responnya', 'begitu', 'doang', 'ih', 'kecewa', 'banget', 'tau', 'begitu', 'mending', 'beli', 'yang', 'enggak', 'flash', 'sale']","['kecewa', 'banget', 'flash', 'sale', 'tulisan', 'exp', 'exp', 'harga', 'beda', 'puluh', 'ribu', 'komplain', 'bilangnya', 'paonya', 'coba', 'orang', 'exp', 'datenya', 'responnya', 'doang', 'ih', 'kecewa', 'banget', 'tau', 'mending', 'beli', 'flash', 'sale']"
342,penjual tidak responsif dan kesalahan kirim ke tujuan setelah dikomplain dihari kedua baru dikirimkan sesuai tujuan yg sebenarnya,penjual tidak responsif dan kesalahan kirim ke tujuan setelah dikomplain dihari kedua baru dikirimkan sesuai tujuan yang sebenarnya,"['penjual', 'tidak', 'responsif', 'dan', 'kesalahan', 'kirim', 'ke', 'tujuan', 'setelah', 'dikomplain', 'dihari', 'kedua', 'baru', 'dikirimkan', 'sesuai', 'tujuan', 'yang', 'sebenarnya']","['penjual', 'responsif', 'kesalahan', 'kirim', 'tujuan', 'dikomplain', 'dihari', 'dikirimkan', 'sesuai', 'tujuan']"
343,entah kenapa aku malah jerawaten parah pakek ini huhu mungkin emang kurang cocok aja sebelumnya pakek serum yg mengandung niacinamide lebih friendly di kulit mukaku,entah kenapa aku malah jerawaten parah pakai ini huhu mungkin memang kurang cocok saja sebelumnya pakai serum yang mengandung niacinamide lebih friendly di kulit mukaku,"['entah', 'kenapa', 'aku', 'malah', 'jerawaten', 'parah', 'pakai', 'ini', 'huhu', 'mungkin', 'memang', 'kurang', 'cocok', 'saja', 'sebelumnya', 'pakai', 'serum', 'yang', 'mengandung', 'niacinamide', 'lebih', 'friendly', 'di', 'kulit', 'mukaku']","['jerawaten', 'parah', 'pakai', 'huhu', 'cocok', 'pakai', 'serum', 'mengandung', 'niacinamide', 'friendly', 'kulit', 'mukaku']"
344,respon dan proses lama,respon dan proses lama,"['respon', 'dan', 'proses', 'lama']","['respon', 'proses']"
345,pengiriman super duper lamaaaaaa pake jnt dari tgl nyampe tgl haduhhh,pengiriman super duper lama pakai jnt dari tanggal sampai tanggal haduhhh,"['pengiriman', 'super', 'duper', 'lama', 'pakai', 'jnt', 'dari', 'tanggal', 'sampai', 'tanggal', 'haduhhh']","['pengiriman', 'super', 'duper', 'pakai', 'jnt', 'tanggal', 'tanggal', 'haduhhh']"
346,pengirimannya lama,pengirimannya lama,"['pengirimannya', 'lama']",['pengirimannya']
347,barang kecil isinya sedikit,barang kecil isinya sedikit,"['barang', 'kecil', 'isinya', 'sedikit']","['barang', 'isinya']"
348,pengemasan terlalu lama pengiriman juga lama pesan sabtu barang baru nyampr kamis,pengemasan terlalu lama pengiriman juga lama pesan sabtu barang baru nyampr kamis,"['pengemasan', 'terlalu', 'lama', 'pengiriman', 'juga', 'lama', 'pesan', 'sabtu', 'barang', 'baru', 'nyampr', 'kamis']","['pengemasan', 'pengiriman', 'pesan', 'sabtu', 'barang', 'nyampr', 'kamis']"
349,klaim garansi nya lambat respon,klaim garansi nya lambat respon,"['klaim', 'garansi', 'nya', 'lambat', 'respon']","['klaim', 'garansi', 'nya', 'lambat', 'respon']"
350,ternyata ga cocok buat kulit muka sy,ternyata enggak cocok buat kulit muka saya,"['ternyata', 'enggak', 'cocok', 'buat', 'kulit', 'muka', 'saya']","['cocok', 'kulit', 'muka']"
351,ternyata ga cocok untuk kulit muka sy,ternyata enggak cocok untuk kulit muka saya,"['ternyata', 'enggak', 'cocok', 'untuk', 'kulit', 'muka', 'saya']","['cocok', 'kulit', 'muka']"
352,membuat muka jadi breakout,membuat muka jadi breakout,"['membuat', 'muka', 'jadi', 'breakout']","['muka', 'breakout']"
353,lama banget sampe nya,lama banget sampai nya,"['lama', 'banget', 'sampai', 'nya']","['banget', 'nya']"
354,total durasi sejak order sampai barang tiba hari sangat lambat,total durasi sejak order sampai barang tiba hari sangat lambat,"['total', 'durasi', 'sejak', 'order', 'sampai', 'barang', 'tiba', 'hari', 'sangat', 'lambat']","['total', 'durasi', 'order', 'barang', 'lambat']"
355,tampilan produk jgn sama dong jadi salah beli mana beliin buat org,tampilan produk jangan sama dong jadi salah beli mana belikan buat orang,"['tampilan', 'produk', 'jangan', 'sama', 'dong', 'jadi', 'salah', 'beli', 'mana', 'belikan', 'buat', 'orang']","['tampilan', 'produk', 'salah', 'beli', 'belikan', 'orang']"
356,ko dipake malah muncul jerawat yaa padahal itu buat kulit sensitif,kok dipakai malah muncul jerawat ya padahal itu buat kulit sensitif,"['kok', 'dipakai', 'malah', 'muncul', 'jerawat', 'ya', 'padahal', 'itu', 'buat', 'kulit', 'sensitif']","['dipakai', 'muncul', 'jerawat', 'ya', 'kulit', 'sensitif']"
357,hadiah nya kurang transparasi lbh baik gambarnya itu lgsg ganti kalau stok free gift nya abis kan ada pengaturan stok nya berapa gtu drpd jdi php atau ditulis di gambarnya kalau limited juga biar lbh jelas,hadiah nya kurang transparasi lebih baik gambarnya itu langsung ganti kalau stok free gift nya habis kan ada pengaturan stok nya berapa begitu daripada jadi php atau ditulis di gambarnya kalau limited juga biar lebih jelas,"['hadiah', 'nya', 'kurang', 'transparasi', 'lebih', 'baik', 'gambarnya', 'itu', 'langsung', 'ganti', 'kalau', 'stok', 'free', 'gift', 'nya', 'habis', 'kan', 'ada', 'pengaturan', 'stok', 'nya', 'berapa', 'begitu', 'daripada', 'jadi', 'php', 'atau', 'ditulis', 'di', 'gambarnya', 'kalau', 'limited', 'juga', 'biar', 'lebih', 'jelas']","['hadiah', 'nya', 'transparasi', 'gambarnya', 'langsung', 'ganti', 'stok', 'free', 'gift', 'nya', 'habis', 'pengaturan', 'stok', 'nya', 'php', 'ditulis', 'gambarnya', 'limited', 'biar']"
358,pengiriman lambat,pengiriman lambat,"['pengiriman', 'lambat']","['pengiriman', 'lambat']"
359,cukup kecewa karna packaging tidak sesuai dengan gambar,cukup kecewa karena packaging tidak sesuai dengan gambar,"['cukup', 'kecewa', 'karena', 'packaging', 'tidak', 'sesuai', 'dengan', 'gambar']","['kecewa', 'packaging', 'sesuai', 'gambar']"
360,kl di aku pribadi kurang cocok malah terkesan kusam mukaku,kalo di aku pribadi kurang cocok malah terkesan kusam mukaku,"['kalo', 'di', 'aku', 'pribadi', 'kurang', 'cocok', 'malah', 'terkesan', 'kusam', 'mukaku']","['kalo', 'pribadi', 'cocok', 'terkesan', 'kusam', 'mukaku']"
361,tidak cocok,tidak cocok,"['tidak', 'cocok']",['cocok']
362,size kecil isinya sedikkit,size kecil isinya sedikkit,"['size', 'kecil', 'isinya', 'sedikkit']","['size', 'isinya', 'sedikkit']"
363,jadi karena baca review bagus saya coba ya ternyata tetap whitecast nyata kaya pake tepung basah di muka sudah coba pake hidrasi dulu sebelumnya tetep gak ngeblend takaran jari ya lama lama whitecast makin cemong dan tetap perih kena mata kalau mau wudhu harus bersihin pake cleansing oil dulu pake dalam rumah aja gapapa sih kalo buat keluar gak mungkin karena cemong gini kulit saya kombinasi dry to normal sensitif age keatas,jadi karena baca review bagus saya coba ya ternyata tetap whitecast nyata kayak pakai tepung basah di muka sudah coba pakai hidrasi dulu sebelumnya tetap enggak ngeblend takaran jari ya lama lama whitecast makin cemong dan tetap perih kena mata kalau mau wudhu harus bersihin pakai cleansing oil dulu pakai dalam rumah saja gapapa sih kalo buat keluar enggak mungkin karena cemong begini kulit saya kombinasi dry tapi normal sensitif age keatas,"['jadi', 'karena', 'baca', 'review', 'bagus', 'saya', 'coba', 'ya', 'ternyata', 'tetap', 'whitecast', 'nyata', 'kayak', 'pakai', 'tepung', 'basah', 'di', 'muka', 'sudah', 'coba', 'pakai', 'hidrasi', 'dulu', 'sebelumnya', 'tetap', 'enggak', 'ngeblend', 'takaran', 'jari', 'ya', 'lama', 'lama', 'whitecast', 'makin', 'cemong', 'dan', 'tetap', 'perih', 'kena', 'mata', 'kalau', 'mau', 'wudhu', 'harus', 'bersihin', 'pakai', 'cleansing', 'oil', 'dulu', 'pakai', 'dalam', 'rumah', 'saja', 'gapapa', 'sih', 'kalo', 'buat', 'keluar', 'enggak', 'mungkin', 'karena', 'cemong', 'begini', 'kulit', 'saya', 'kombinasi', 'dry', 'tapi', 'normal', 'sensitif', 'age', 'keatas']","['baca', 'review', 'bagus', 'coba', 'ya', 'whitecast', 'nyata', 'kayak', 'pakai', 'tepung', 'basah', 'muka', 'coba', 'pakai', 'hidrasi', 'ngeblend', 'takaran', 'jari', 'ya', 'whitecast', 'cemong', 'perih', 'kena', 'mata', 'wudhu', 'bersihin', 'pakai', 'cleansing', 'oil', 'pakai', 'rumah', 'gapapa', 'sih', 'kalo', 'cemong', 'kulit', 'kombinasi', 'dry', 'normal', 'sensitif', 'age', 'keatas']"
